driver,team,lap,lap_time_s,compound,tyre_age,stint,pit_in,pit_out,track_status,position,accurate,clean
NOR,McLaren,1,100.454,MEDIUM,1.0,1.0,False,False,12,7.0,False,False
NOR,McLaren,2,94.836,MEDIUM,2.0,1.0,False,False,12,7.0,True,False
NOR,McLaren,3,95.241,MEDIUM,3.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,4,95.116,MEDIUM,4.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,5,95.154,MEDIUM,5.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,6,94.875,MEDIUM,6.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,7,95.086,MEDIUM,7.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,8,95.281,MEDIUM,8.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,9,95.62,MEDIUM,9.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,10,95.286,MEDIUM,10.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,11,95.318,MEDIUM,11.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,12,95.442,MEDIUM,12.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,13,95.147,MEDIUM,13.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,14,95.09,MEDIUM,14.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,15,95.14,MEDIUM,15.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,16,95.278,MEDIUM,16.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,17,95.716,MEDIUM,17.0,1.0,False,False,1,7.0,True,True
NOR,McLaren,18,94.741,MEDIUM,18.0,1.0,False,False,1,6.0,True,True
NOR,McLaren,19,94.581,MEDIUM,19.0,1.0,False,False,1,6.0,True,True
NOR,McLaren,20,94.722,MEDIUM,20.0,1.0,False,False,1,5.0,True,True
NOR,McLaren,21,94.58,MEDIUM,21.0,1.0,False,False,1,5.0,True,True
NOR,McLaren,22,105.666,MEDIUM,22.0,1.0,False,False,167,5.0,False,False
NOR,McLaren,23,94.73,MEDIUM,23.0,1.0,False,False,1,5.0,True,True
NOR,McLaren,24,94.882,MEDIUM,24.0,1.0,False,False,1,3.0,True,True
NOR,McLaren,25,94.519,MEDIUM,25.0,1.0,False,False,1,3.0,True,True
NOR,McLaren,26,94.724,MEDIUM,26.0,1.0,False,False,1,3.0,True,True
NOR,McLaren,27,94.525,MEDIUM,27.0,1.0,False,False,1,3.0,True,True
NOR,McLaren,28,94.291,MEDIUM,28.0,1.0,True,False,1,3.0,False,False
NOR,McLaren,29,114.51,HARD,1.0,2.0,False,True,1,7.0,False,False
NOR,McLaren,30,92.901,HARD,2.0,2.0,False,False,1,6.0,True,True
NOR,McLaren,31,93.454,HARD,3.0,2.0,False,False,1,6.0,True,True
NOR,McLaren,32,93.196,HARD,4.0,2.0,False,False,1,6.0,True,True
NOR,McLaren,33,93.33,HARD,5.0,2.0,False,False,1,6.0,True,True
NOR,McLaren,34,93.468,HARD,6.0,2.0,False,False,1,6.0,True,True
NOR,McLaren,35,93.532,HARD,7.0,2.0,False,False,1,5.0,True,True
NOR,McLaren,36,93.514,HARD,8.0,2.0,False,False,1,5.0,True,True
NOR,McLaren,37,93.913,HARD,9.0,2.0,False,False,1,5.0,True,True
NOR,McLaren,38,99.35,HARD,10.0,2.0,True,False,126,5.0,False,False
NOR,McLaren,39,122.902,MEDIUM,7.0,3.0,False,True,671,6.0,False,False
NOR,McLaren,40,92.759,MEDIUM,8.0,3.0,False,False,1,6.0,True,True
NOR,McLaren,41,93.022,MEDIUM,9.0,3.0,False,False,1,6.0,True,True
NOR,McLaren,42,93.302,MEDIUM,10.0,3.0,False,False,1,5.0,True,True
NOR,McLaren,43,93.167,MEDIUM,11.0,3.0,False,False,1,5.0,True,True
NOR,McLaren,44,92.775,MEDIUM,12.0,3.0,False,False,1,5.0,True,True
NOR,McLaren,45,92.625,MEDIUM,13.0,3.0,False,False,1,5.0,True,True
NOR,McLaren,46,93.028,MEDIUM,14.0,3.0,False,False,1,5.0,True,True
NOR,McLaren,47,98.834,MEDIUM,15.0,3.0,False,False,124,4.0,False,False
NOR,McLaren,48,124.605,MEDIUM,16.0,3.0,True,False,4,4.0,False,False
NOR,McLaren,49,142.722,SOFT,4.0,4.0,False,True,4,4.0,False,False
NOR,McLaren,50,144.647,SOFT,5.0,4.0,False,False,4,4.0,False,False
NOR,McLaren,51,,SOFT,6.0,4.0,False,False,4,4.0,False,False
NOR,McLaren,52,142.749,SOFT,7.0,4.0,False,False,4,4.0,False,False
GAS,Alpine,1,105.047,MEDIUM,1.0,1.0,False,False,12,12.0,False,False
GAS,Alpine,2,97.382,MEDIUM,2.0,1.0,False,False,12,13.0,True,False
GAS,Alpine,3,96.022,MEDIUM,3.0,1.0,False,False,1,12.0,True,True
GAS,Alpine,4,96.294,MEDIUM,4.0,1.0,False,False,1,12.0,True,True
GAS,Alpine,5,97.169,MEDIUM,5.0,1.0,False,False,1,12.0,True,True
GAS,Alpine,6,96.336,MEDIUM,6.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,7,97.056,MEDIUM,7.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,8,97.256,MEDIUM,8.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,9,96.887,MEDIUM,9.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,10,96.162,MEDIUM,10.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,11,96.225,MEDIUM,11.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,12,96.165,MEDIUM,12.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,13,96.45,MEDIUM,13.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,14,96.146,MEDIUM,14.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,15,95.989,MEDIUM,15.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,16,96.296,MEDIUM,16.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,17,96.175,MEDIUM,17.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,18,96.323,MEDIUM,18.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,19,95.953,MEDIUM,19.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,20,95.675,MEDIUM,20.0,1.0,False,False,1,11.0,True,True
GAS,Alpine,21,99.978,MEDIUM,21.0,1.0,False,False,16,11.0,False,False
GAS,Alpine,22,101.621,MEDIUM,22.0,1.0,False,False,671,11.0,False,False
GAS,Alpine,23,95.388,MEDIUM,23.0,1.0,True,False,1,11.0,False,False
GAS,Alpine,24,122.407,HARD,1.0,2.0,False,True,1,14.0,False,False
GAS,Alpine,25,94.576,HARD,2.0,2.0,False,False,1,13.0,True,True
GAS,Alpine,26,95.614,HARD,3.0,2.0,False,False,1,13.0,True,True
GAS,Alpine,27,94.731,HARD,4.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,28,94.618,HARD,5.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,29,94.437,HARD,6.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,30,94.619,HARD,7.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,31,94.721,HARD,8.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,32,95.063,HARD,9.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,33,94.963,HARD,10.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,34,94.996,HARD,11.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,35,95.558,HARD,12.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,36,94.937,HARD,13.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,37,94.861,HARD,14.0,2.0,False,False,12,12.0,True,False
GAS,Alpine,38,117.887,HARD,15.0,2.0,False,False,2671,12.0,False,False
GAS,Alpine,39,94.522,HARD,16.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,40,94.455,HARD,17.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,41,94.312,HARD,18.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,42,94.303,HARD,19.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,43,94.387,HARD,20.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,44,94.179,HARD,21.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,45,94.51,HARD,22.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,46,95.978,HARD,23.0,2.0,False,False,1,12.0,True,True
GAS,Alpine,47,116.905,HARD,24.0,2.0,False,False,124,11.0,False,False
GAS,Alpine,48,122.352,HARD,25.0,2.0,True,False,4,10.0,False,False
GAS,Alpine,49,126.98,SOFT,1.0,3.0,False,True,4,11.0,False,False
GAS,Alpine,50,103.339,SOFT,2.0,3.0,False,False,4,11.0,False,False
GAS,Alpine,51,,SOFT,3.0,3.0,False,False,4,11.0,False,False
GAS,Alpine,52,139.58,SOFT,4.0,3.0,False,False,4,11.0,False,False
PER,Cadillac,1,106.587,MEDIUM,1.0,1.0,False,False,12,17.0,False,False
PER,Cadillac,2,97.781,MEDIUM,2.0,1.0,False,False,12,15.0,True,False
PER,Cadillac,3,96.934,MEDIUM,3.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,4,97.232,MEDIUM,4.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,5,97.229,MEDIUM,5.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,6,96.94,MEDIUM,6.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,7,97.311,MEDIUM,7.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,8,97.54,MEDIUM,8.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,9,97.662,MEDIUM,9.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,10,97.773,MEDIUM,10.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,11,97.545,MEDIUM,11.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,12,97.825,MEDIUM,12.0,1.0,False,False,1,16.0,True,True
PER,Cadillac,13,97.294,MEDIUM,13.0,1.0,False,False,1,16.0,True,True
PER,Cadillac,14,97.156,MEDIUM,14.0,1.0,False,False,1,16.0,True,True
PER,Cadillac,15,96.975,MEDIUM,15.0,1.0,False,False,1,16.0,True,True
PER,Cadillac,16,97.265,MEDIUM,16.0,1.0,False,False,1,16.0,True,True
PER,Cadillac,17,96.947,MEDIUM,17.0,1.0,False,False,1,16.0,True,True
PER,Cadillac,18,97.577,MEDIUM,18.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,19,97.094,MEDIUM,19.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,20,96.721,MEDIUM,20.0,1.0,False,False,1,15.0,True,True
PER,Cadillac,21,106.363,MEDIUM,21.0,1.0,True,False,167,14.0,False,False
PER,Cadillac,22,117.455,HARD,1.0,2.0,False,True,1,18.0,False,False
PER,Cadillac,23,97.496,HARD,2.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,24,97.186,HARD,3.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,25,95.826,HARD,4.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,26,95.661,HARD,5.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,27,96.824,HARD,6.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,28,96.534,HARD,7.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,29,97.003,HARD,8.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,30,96.389,HARD,9.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,31,96.666,HARD,10.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,32,96.292,HARD,11.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,33,96.403,HARD,12.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,34,98.576,HARD,13.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,35,96.497,HARD,14.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,36,96.457,HARD,15.0,2.0,False,False,1,18.0,True,True
PER,Cadillac,37,103.49,HARD,16.0,2.0,False,False,126,17.0,False,False
PER,Cadillac,38,110.614,HARD,17.0,2.0,False,False,671,17.0,False,False
PER,Cadillac,39,96.798,HARD,18.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,40,97.296,HARD,19.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,41,95.713,HARD,20.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,42,98.281,HARD,21.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,43,95.557,HARD,22.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,44,95.52,HARD,23.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,45,96.872,HARD,24.0,2.0,False,False,1,17.0,True,True
PER,Cadillac,46,101.146,HARD,25.0,2.0,True,False,124,17.0,False,False
PER,Cadillac,47,144.894,SOFT,1.0,3.0,False,True,4,16.0,False,False
PER,Cadillac,48,120.247,SOFT,2.0,3.0,False,False,4,16.0,False,False
PER,Cadillac,49,136.502,SOFT,3.0,3.0,False,False,4,16.0,False,False
PER,Cadillac,50,108.807,SOFT,4.0,3.0,False,False,4,16.0,False,False
PER,Cadillac,51,98.756,SOFT,5.0,3.0,False,False,4,16.0,False,False
PER,Cadillac,52,105.229,SOFT,6.0,3.0,False,False,4,16.0,False,False
ANT,Mercedes,1,97.447,MEDIUM,1.0,1.0,False,False,12,3.0,False,False
ANT,Mercedes,2,94.414,MEDIUM,2.0,1.0,False,False,12,3.0,True,False
ANT,Mercedes,3,94.05,MEDIUM,3.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,4,94.373,MEDIUM,4.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,5,94.751,MEDIUM,5.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,6,94.464,MEDIUM,6.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,7,94.477,MEDIUM,7.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,8,94.74,MEDIUM,8.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,9,94.965,MEDIUM,9.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,10,95.017,MEDIUM,10.0,1.0,False,False,1,3.0,True,True
ANT,Mercedes,11,94.276,MEDIUM,11.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,12,94.488,MEDIUM,12.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,13,94.592,MEDIUM,13.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,14,94.117,MEDIUM,14.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,15,93.91,MEDIUM,15.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,16,94.29,MEDIUM,16.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,17,94.544,MEDIUM,17.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,18,94.259,MEDIUM,18.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,19,94.268,MEDIUM,19.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,20,94.066,MEDIUM,20.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,21,94.078,MEDIUM,21.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,22,104.368,MEDIUM,22.0,1.0,False,False,167,2.0,False,False
ANT,Mercedes,23,93.914,MEDIUM,23.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,24,93.955,MEDIUM,24.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,25,94.001,MEDIUM,25.0,1.0,False,False,1,2.0,True,True
ANT,Mercedes,26,93.951,MEDIUM,26.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,27,93.686,MEDIUM,27.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,28,93.52,MEDIUM,28.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,29,93.467,MEDIUM,29.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,30,93.72,MEDIUM,30.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,31,93.772,MEDIUM,31.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,32,93.451,MEDIUM,32.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,33,93.601,MEDIUM,33.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,34,93.725,MEDIUM,34.0,1.0,False,False,1,1.0,True,True
ANT,Mercedes,35,92.976,MEDIUM,35.0,1.0,True,False,1,1.0,False,False
ANT,Mercedes,36,113.81,HARD,1.0,2.0,False,True,1,2.0,False,False
ANT,Mercedes,37,91.777,HARD,2.0,2.0,False,False,1,2.0,True,True
ANT,Mercedes,38,92.149,HARD,3.0,2.0,False,False,12,2.0,True,False
ANT,Mercedes,39,117.371,HARD,4.0,2.0,False,False,2671,2.0,False,False
ANT,Mercedes,40,91.904,HARD,5.0,2.0,False,False,1,2.0,True,True
ANT,Mercedes,41,97.116,HARD,6.0,2.0,True,False,1,2.0,False,False
ANT,Mercedes,42,137.782,MEDIUM,7.0,3.0,False,True,1,6.0,False,False
ANT,Mercedes,43,99.872,MEDIUM,8.0,3.0,True,False,1,7.0,False,False
ANT,Mercedes,44,121.316,MEDIUM,9.0,4.0,False,True,1,10.0,False,False
ANT,Mercedes,45,93.812,MEDIUM,10.0,4.0,False,False,1,10.0,True,True
ANT,Mercedes,46,93.503,MEDIUM,11.0,4.0,False,False,1,10.0,True,True
ANT,Mercedes,47,112.822,MEDIUM,12.0,4.0,False,False,124,9.0,False,False
ANT,Mercedes,48,125.074,MEDIUM,13.0,4.0,False,False,4,9.0,False,False
ANT,Mercedes,49,102.439,MEDIUM,14.0,4.0,False,False,4,9.0,False,False
ANT,Mercedes,50,132.263,MEDIUM,15.0,4.0,False,False,4,9.0,False,False
ANT,Mercedes,51,,MEDIUM,16.0,4.0,False,False,4,9.0,False,False
ANT,Mercedes,52,140.268,MEDIUM,17.0,4.0,False,False,4,9.0,False,False
ALO,Aston Martin,1,111.095,MEDIUM,1.0,1.0,False,True,12,21.0,False,False
ALO,Aston Martin,2,100.031,MEDIUM,2.0,1.0,False,False,12,20.0,True,False
ALO,Aston Martin,3,98.632,MEDIUM,3.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,4,98.775,MEDIUM,4.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,5,98.933,MEDIUM,5.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,6,98.79,MEDIUM,6.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,7,98.384,MEDIUM,7.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,8,98.792,MEDIUM,8.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,9,99.472,MEDIUM,9.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,10,99.093,MEDIUM,10.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,11,99.003,MEDIUM,11.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,12,99.136,MEDIUM,12.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,13,98.877,MEDIUM,13.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,14,99.086,MEDIUM,14.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,15,99.451,MEDIUM,15.0,1.0,False,False,1,21.0,True,True
ALO,Aston Martin,16,99.21,MEDIUM,16.0,1.0,False,False,1,21.0,True,True
ALO,Aston Martin,17,99.342,MEDIUM,17.0,1.0,False,False,1,21.0,True,True
ALO,Aston Martin,18,99.31,MEDIUM,18.0,1.0,False,False,1,21.0,True,True
ALO,Aston Martin,19,99.415,MEDIUM,19.0,1.0,False,False,1,20.0,True,True
ALO,Aston Martin,20,98.549,MEDIUM,20.0,1.0,True,False,1,20.0,False,False
ALO,Aston Martin,21,125.709,HARD,1.0,2.0,False,True,167,21.0,False,False
ALO,Aston Martin,22,97.414,HARD,2.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,23,97.404,HARD,3.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,24,99.922,HARD,4.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,25,98.695,HARD,5.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,26,97.375,HARD,6.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,27,97.736,HARD,7.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,28,98.043,HARD,8.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,29,97.534,HARD,9.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,30,97.544,HARD,10.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,31,100.146,HARD,11.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,32,97.845,HARD,12.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,33,97.52,HARD,13.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,34,97.891,HARD,14.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,35,98.76,HARD,15.0,2.0,False,False,1,20.0,True,True
ALO,Aston Martin,36,99.164,HARD,16.0,2.0,False,False,12,20.0,True,False
ALO,Aston Martin,37,119.005,HARD,17.0,2.0,False,False,2671,19.0,False,False
ALO,Aston Martin,38,97.33,HARD,18.0,2.0,False,False,1,19.0,True,True
ALO,Aston Martin,39,98.699,HARD,19.0,2.0,False,False,1,19.0,True,True
ALO,Aston Martin,40,97.543,HARD,20.0,2.0,False,False,1,19.0,True,True
ALO,Aston Martin,41,96.695,HARD,21.0,2.0,False,False,1,19.0,True,True
ALO,Aston Martin,42,97.102,HARD,22.0,2.0,False,False,1,19.0,True,True
ALO,Aston Martin,43,97.26,HARD,23.0,2.0,False,False,1,19.0,True,True
ALO,Aston Martin,44,99.391,HARD,24.0,2.0,False,False,1,19.0,True,True
ALO,Aston Martin,45,99.377,HARD,25.0,2.0,False,False,12,19.0,True,False
ALO,Aston Martin,46,124.776,HARD,26.0,2.0,True,False,24,19.0,False,False
ALO,Aston Martin,47,143.032,SOFT,1.0,3.0,False,True,4,18.0,False,False
ALO,Aston Martin,48,,SOFT,2.0,3.0,False,False,4,18.0,False,False
ALO,Aston Martin,49,102.668,SOFT,3.0,3.0,False,False,4,18.0,False,False
ALO,Aston Martin,50,95.827,SOFT,4.0,3.0,False,False,4,18.0,False,False
ALO,Aston Martin,51,117.679,SOFT,5.0,3.0,False,False,4,18.0,False,False
LEC,Ferrari,1,96.275,MEDIUM,1.0,1.0,False,False,12,1.0,False,False
LEC,Ferrari,2,93.916,MEDIUM,2.0,1.0,False,False,12,1.0,True,False
LEC,Ferrari,3,93.995,MEDIUM,3.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,4,93.737,MEDIUM,4.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,5,94.32,MEDIUM,5.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,6,94.069,MEDIUM,6.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,7,94.66,MEDIUM,7.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,8,94.342,MEDIUM,8.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,9,94.452,MEDIUM,9.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,10,94.302,MEDIUM,10.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,11,94.614,MEDIUM,11.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,12,94.346,MEDIUM,12.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,13,94.46,MEDIUM,13.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,14,94.149,MEDIUM,14.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,15,93.964,MEDIUM,15.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,16,94.403,MEDIUM,16.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,17,94.238,MEDIUM,17.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,18,94.567,MEDIUM,18.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,19,94.66,MEDIUM,19.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,20,94.33,MEDIUM,20.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,21,94.291,MEDIUM,21.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,22,103.978,MEDIUM,22.0,1.0,False,False,167,1.0,False,False
LEC,Ferrari,23,94.457,MEDIUM,23.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,24,94.316,MEDIUM,24.0,1.0,False,False,1,1.0,True,True
LEC,Ferrari,25,94.043,MEDIUM,25.0,1.0,True,False,1,1.0,False,False
LEC,Ferrari,26,113.087,HARD,1.0,2.0,False,True,1,2.0,False,False
LEC,Ferrari,27,92.951,HARD,2.0,2.0,False,False,1,2.0,True,True
