x,y,distance
2371.6107934468946,3881.498792663391,4764.324444444445
2467.567713210226,3835.2583318217476,4777.746666666669
2509.3905489406193,3814.9004014374345,4782.860728157181
2629.51733482113,3756.056919946126,4796.253445517664
2697.978017511598,3722.4839505583145,4804.502222222223
2794.4898045080436,3673.764245634251,4814.536203996775
3029.69990336821,3549.784140122264,4830.902222222224
3086.039098494715,3519.8454060600343,4835.877373876496
3169.3700580129334,3474.8503911512526,4853.613333333335
3199.309746572902,3456.7600647837326,4860.149918924655
3269.1843303168966,3413.6028956103683,4869.668888888889
3453.126485609765,3294.519308545687,4888.3103873079945
3524.8174525537975,3242.2695601905366,4897.168888888889
3618.7398408146773,3165.2203658672115,4910.188241441435
3671.3517486478218,3118.7765041944513,4917.157777777778
3712.7904612799375,3079.4504364624395,4922.808512831412
3784.710717610725,3000.943102180037,4933.691111111112
3825.4361026528372,2948.301820458732,4940.380083676126
4027.1911260852735,2477.664605368962,4987.957777777779
4032.119712277721,2445.2085035557657,4991.664670921933
4036.3785498379457,2395.3108140592963,4997.691111111112
4033.566470455235,2289.1639365539763,5011.115346678963
4028.1414248760634,2217.8379399582727,5019.591111111112
4006.449688609625,2120.1145942235858,5028.24484196839
3943.4595354814346,1946.8106975308478,5039.370428668666
3930.8545379206366,1916.7145625332353,5041.729444444446
3878.7787681477757,1819.5375244841323,5054.173888888889
3839.140058283762,1769.5532641813425,5064.085000000001
3827.095569138156,1754.6325839568503,5066.707457117918
3789.6079589484634,1708.7070572001087,5074.129444444445
3745.427901531568,1657.723388997343,5081.852690389167
3714.422801188342,1624.753280301768,5086.796111111112
3636.056486742065,1551.8418815140128,5097.043601033068
3557.484333923742,1490.2143960845124,5104.529444444445
3412.3231677050953,1387.500165915089,5117.307222222223
3398.9629327323373,1378.4618173571544,5118.781080029814
3335.5336365455523,1337.6462247031002,5127.57388888889
3269.1143067869853,1301.051158609569,5140.527222222223
3242.0966566223997,1285.9308959340929,5144.551130157632
3157.7195228503697,1237.9569520018185,5155.000940225226
3125.498714986198,1219.6222630364457,5158.805000000001
3049.845602183717,1175.153948570417,5166.8309752371
2854.156954811282,1048.9008490473327,5182.605000000001
2840.44310077955,1039.763430417638,5184.073097460264
2742.842284356708,969.3142953371083,5204.237448580289
2711.5256929008765,945.4030969762546,5209.493888888891
2604.488535583652,862.4207024494054,5221.689321315975
2449.863427425988,738.9902337442971,5233.793888888891
2434.132075426635,726.3924830139856,5235.219855145669
2356.1667831521045,663.9872134865387,5244.68277777778
2271.113761758353,596.8119602513216,5263.816111111113
2252.062121319009,581.9503430019829,5266.634921674006
2198.4916057010587,540.0552376025815,5273.532240811133
2126.291202337069,481.35365137021034,5283.105000000002
2113.8479705327622,471.0591868062036,5284.545078312327
1916.9689568058027,306.2412372211675,5302.160555555558
1855.269105859803,253.90262866336673,5308.943450873318
1815.307377191851,219.42561172458826,5315.549444444447
1769.687922043966,177.71287018871146,5328.771666666668
1756.2976987235677,165.3946597030886,5331.453484602305
1644.237014241474,62.4506492741343,5346.893888888891
1604.104770936407,24.99767707321815,5352.06809437371
1528.1150315286357,-47.22143100475556,5362.160555555558
1527.5958603710735,-47.716741057616055,5362.223862431319
1439.4781543452384,-131.84325224609032,5372.312735399308
1401.3544029093475,-168.37464933944418,5377.160555555558
1333.395483339337,-233.21744335031505,5386.538333333336
1332.965314049983,-233.6224979312367,5386.5946096939815
1264.172334127182,-298.06259347229815,5395.201273290513
1233.2201699036093,-327.79423645400834,5399.205000000003
1189.6622052158866,-370.7072126097274,5405.053639729896
1176.224706796942,-384.11284951972925,5406.849444444447
1118.185148282351,-444.2465240840682,5414.557133867973
1059.8688686283879,-515.0144993915029,5423.0716666666685
1059.6303731066587,-515.3333604472383,5423.110177622112
1016.8215546863544,-578.8660690740347,5430.749046607409
1002.6370377049033,-604.5006885224014,5433.727222222225
978.5211161123359,-656.8006880699913,5439.601388888891
972.991140519682,-670.4515198507709,5441.0854338276395
959.3264589890905,-708.951863728034,5445.140567257822
948.0793530729673,-759.3750985361213,5450.18493895124
944.1590621328277,-796.3918401464765,5453.779166666669
942.701688709502,-834.6086065361735,5457.396357463174
945.2095273609747,-907.9750630552086,5464.279166666669
945.284251465487,-908.5635277355866,5464.336992897245
956.0586432404864,-959.218364443238,5469.545971683612
964.6773484752383,-985.3332870762362,5472.3680555555575
982.4171888647147,-1026.3393527596766,5477.021811925155
1005.8346664239373,-1066.5465877400043,5481.584145436489
1025.2173902692634,-1092.943397054871,5483.812500000002
1083.9576959232004,-1165.3981391881614,5489.786666666669
1084.3487271140245,-1165.8669898432645,5489.848430850964
1112.5537618281276,-1199.9033823779655,5498.987778333807
1135.6702993390406,-1232.387080851212,5502.89777777778
1175.178356720686,-1289.6190964358545,5508.1422222222245
1183.142494895467,-1301.501762108884,5509.5306189685925
1205.8906235689917,-1340.2688869174772,5516.1422222222245
1212.6388109875625,-1372.5156152432914,5519.543513782626
1215.8828087265533,-1399.2650890152795,5521.4755555555585
1221.9633027137681,-1496.2655803101468,5527.502486211019
1221.2218290770822,-1528.297119669454,5530.8088888888915
1207.5562214104284,-1570.8137929535023,5539.581549017645
1196.0962062849865,-1611.2860858151644,5544.253333333336
1179.7160604760616,-1661.8408517829982,5548.987757803172
1176.9870257975485,-1668.8871033780104,5549.631111111114
1143.8515230947078,-1741.8866867664312,5556.464444444447
1140.708102960972,-1748.2548509411265,5557.1747748883445
1115.4082237931427,-1794.6103357166228,5564.664444444447
1086.6045845504884,-1832.1941700687348,5571.668982863832
1045.2361558369823,-1879.6668264698208,5578.3733506630215
1028.6378981295838,-1897.079336609073,5580.886666666669
993.0140260130762,-1931.5209406427107,5586.108097675391
941.5469905392716,-1976.3444195297643,5593.150939605504
914.6598539654154,-1999.2690202119327,5596.686666666669
880.3303432721937,-2028.5126291729766,5601.2632020690235
848.5752791455532,-2055.6613379142073,5605.853333333336
809.2942852184372,-2086.0267879183093,5610.685547698931
702.3689926757258,-2154.947011456684,5619.542222222225
660.3882362279496,-2177.2791225407314,5622.612503183957
504.0755625085633,-2239.5746388209336,5633.931111111114
466.88079990797684,-2252.07800013172,5637.209646533711
348.0882863941529,-2284.362108921417,5654.031111111114
271.2920883632075,-2295.930661581819,5664.675164145334
178.62793742405154,-2307.1714413913046,5674.283013806102
167.22919147515998,-2308.272946976998,5675.431111111114
106.77649636878417,-2312.682377634942,5681.5596506182455
24.38570017585052,-2313.383033732678,5690.09777777778
11.729669311862558,-2312.999657340622,5691.402481627541
-137.80775485462772,-2300.210647462951,5706.575728633141
-174.80448692359758,-2294.7778259499887,5710.364444444447
-299.34037468685983,-2269.028750267659,5723.299444444447
-313.13263812075286,-2265.3081359814028,5724.746092046937
-474.98521122399796,-2208.493046495566,5741.966111111114
-476.23322956308476,-2207.965332848302,5742.101374931726
-612.5945651528186,-2142.6845075151004,5757.127912088031
-623.6737861091495,-2136.8253614051578,5758.366111111113
-737.1377083018358,-2071.9879340863736,5770.942074355237
-870.2343700142458,-1985.5803033989607,5785.045903740006
-880.6841548867195,-1978.6566383493457,5786.255000000003
-1042.7164696449156,-1869.7545535220204,5806.4772222222255
-1092.6162999563846,-1835.2497435143862,5811.0709898304385
-1172.3944566422176,-1779.607227987652,5817.286725526687
